Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
FOURTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2020,4,49.210248,-122.916606
PRINCESS ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2020,4,49.213841,-122.921193
SEVENTH ST & SIXTH AVE,Property damage only,NEW WESTMINSTER,2020,4,49.21235,-122.92186
10TH AVE & CUMBERLAND ST & E TENTH AVE,Property damage only,NEW WESTMINSTER,2020,5,49.227292,-122.912147
BRAID ST & E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2020,5,49.231625,-122.892723
CUMBERLAND ST & E COLUMBIA ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2020,5,49.220585,-122.893014
CUMBERLAND ST & E EIGHTH AVE,Property damage only,NEW WESTMINSTER,2020,5,49.2243,-122.908479
EIGHTH ST & PRINCESS ST,Property damage only,NEW WESTMINSTER,2020,5,49.211823,-122.924856
FIFTH AVE & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2020,5,49.203961,-122.933784
RIVER DR & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2020,5,49.202144,-122.940158
ROYAL AVE & SEVENTH ST,Property damage only,NEW WESTMINSTER,2020,5,49.204885,-122.912432
10TH AVE & E TENTH AVE & MCBRIDE BLVD & MCBRIDE BLVD ONRAMP & TENTH AVE,Property damage only,NEW WESTMINSTER,2020,6,49.224688,-122.916996
COLUMBIA ST & EIGHTH ST,Property damage only,NEW WESTMINSTER,2020,6,49.201235,-122.911514
COLUMBIA ST & HWY 1A,Property damage only,NEW WESTMINSTER,2020,6,49.209307,-122.89869
EIGHTH AVE & EIGHTH ST,Property damage only,NEW WESTMINSTER,2020,6,49.214,-122.927667
FOURTH ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2020,6,49.207062,-122.908407
HOWES ST & HWY 91A,Property damage only,NEW WESTMINSTER,2020,6,49.188139,-122.948339
STEWARDSON WAY & TWELFTH ST,Property damage only,NEW WESTMINSTER,2020,6,49.200673,-122.922265
COLUMBIA ST & FRONT ST & NEW WESTMINSTER STATION & TURNING LANE,Property damage only,NEW WESTMINSTER,2020,7,49.200524,-122.912578
E COLUMBIA ST & FRONT ST,Property damage only,NEW WESTMINSTER,2020,7,49.214795,-122.894423
HWY 1A & MCBRIDE BLVD & MEMORIAL DR,Property damage only,NEW WESTMINSTER,2020,7,49.215088,-122.902766
HWY 91 & HWY 91 ONRAMP & HWY 91A & WESTMINSTER HWY OFFRAMP & WESTMINSTER HWY ONRAMP,Property damage only,NEW WESTMINSTER,2020,7,49.177173,-122.96069
ROYAL AVE & TENTH ST,Property damage only,NEW WESTMINSTER,2020,7,49.202102,-122.917422
SIXTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2020,7,49.213158,-122.920332
E COLUMBIA ST & HOLMES ST,Property damage only,NEW WESTMINSTER,2020,8,49.235694,-122.892602
QUAYSIDE DR & STEWARDSON WAY & THIRD AVE,Property damage only,NEW WESTMINSTER,2020,8,49.202279,-122.926559
10TH AVE & 2ND ST & SECOND ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2020,9,49.222306,-122.921408
E SIXTH AVE & MCBRIDE BLVD & SIXTH AVE,Property damage only,NEW WESTMINSTER,2020,9,49.219542,-122.908457
EIGHTH ST & SIXTH AVE,Property damage only,NEW WESTMINSTER,2020,9,49.211174,-122.924021
HWY 91A & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2020,9,49.19791,-122.948864
ROYAL AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2020,9,49.205702,-122.91092
COLUMBIA ST & ROYAL AVE & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2020,11,49.200405,-122.920504
EIGHTH ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2020,11,49.203707,-122.914593
EWEN AVE & HOWES ST,Property damage only,NEW WESTMINSTER,2020,11,49.186274,-122.946656
E COLUMBIA ST & RICHMOND ST,Property damage only,NEW WESTMINSTER,2020,13,49.216542,-122.893812
EIGHTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2020,14,49.216017,-122.923899
10TH AVE & 6TH ST & SIXTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2020,16,49.218965,-122.92762
SEVENTH AVE & TWENTIETH ST,Property damage only,NEW WESTMINSTER,2020,16,49.201543,-122.946722
HWY 91A OFFRAMP & SIXTH AVE & SIXTH AVE ONRAMP & TWENTIETH ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2020,17,49.200051,-122.945334
10TH AVE & GRIFFITHS DR & SOUTHRIDGE DR & TENTH AVE & TWENTIETH ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2020,18,49.205812,-122.952118
10TH AVE & KINGSWAY & TENTH AVE & TWELFTH ST,Property damage only,NEW WESTMINSTER,2020,18,49.213429,-122.937862
BOYD ST & HOWES ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2020,19,49.190086,-122.948533
BRUNETTE AVE & DEBECK ST & E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2020,22,49.221968,-122.892985
10TH AVE & CANADA WAY & EIGHTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2020,28,49.216882,-122.931469
E EIGHTH AVE & EIGHTH AVE & MCBRIDE BLVD,Property damage only,NEW WESTMINSTER,2020,30,49.2224,-122.911951
COLUMBIA ST & E COLUMBIA ST & E ROYAL AVE & HWY 1A & LEOPOLD PL & MCBRIDE BLVD & ROYAL AVE & HIGHWAY RAMP,Property damage only,NEW WESTMINSTER,2020,43,49.211366,-122.900283
BRUNETTE AVE & BRUNETTE AVE OFFRAMP & BRUNETTE AVE ONRAMP & TRANS-CANADA HWY,Property damage only,NEW WESTMINSTER,2020,47,49.234521,-122.878438
BRAID ST & BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2020,50,49.231356,-122.882908
ANNACIS CHANNEL EAST BRIDGE,Property damage only,NEW WESTMINSTER,2016,5,49.176086,-122.955644
QUEENSBOROUGH BRIDGE,Property damage only,NEW WESTMINSTER,2016,29,49.197485,-122.948408
PATTULLO BRIDGE,Property damage only,NEW WESTMINSTER,2016,128,49.208857,-122.897761
HOWES STREET OVERPASS,Property damage only,NEW WESTMINSTER,2017,1,49.188066,-122.948456
ANNACIS CHANNEL EAST BRIDGE,Property damage only,NEW WESTMINSTER,2017,5,49.176086,-122.955644
QUEENSBOROUGH BRIDGE,Property damage only,NEW WESTMINSTER,2017,38,49.197485,-122.948408
PATTULLO BRIDGE,Property damage only,NEW WESTMINSTER,2017,89,49.208857,-122.897761
ANNACIS CHANNEL EAST BRIDGE,Property damage only,NEW WESTMINSTER,2018,4,49.176086,-122.955644
QUEENSBOROUGH BRIDGE,Property damage only,NEW WESTMINSTER,2018,33,49.197485,-122.948408
PATTULLO BRIDGE,Property damage only,NEW WESTMINSTER,2018,91,49.208857,-122.897761
HOWES STREET OVERPASS,Property damage only,NEW WESTMINSTER,2019,1,49.188066,-122.948456
ROYAL AVE OVERPASS,Property damage only,NEW WESTMINSTER,2019,1,49.211291,-122.900418
ANNACIS CHANNEL EAST BRIDGE,Property damage only,NEW WESTMINSTER,2019,4,49.176086,-122.955644
QUEENSBOROUGH BRIDGE,Property damage only,NEW WESTMINSTER,2019,32,49.197485,-122.948408
PATTULLO BRIDGE,Property damage only,NEW WESTMINSTER,2019,82,49.208857,-122.897761
ANNACIS CHANNEL EAST BRIDGE,Property damage only,NEW WESTMINSTER,2020,2,49.176086,-122.955644
QUEENSBOROUGH BRIDGE,Property damage only,NEW WESTMINSTER,2020,33,49.197485,-122.948408
PATTULLO BRIDGE,Property damage only,NEW WESTMINSTER,2020,68,49.208857,-122.897761
AGNES ST,Property damage only,NEW WESTMINSTER,2016,1,49.207636,-122.904724
ALBERTA ST,Property damage only,NEW WESTMINSTER,2016,1,49.223704,-122.89723
ASH ST,Property damage only,NEW WESTMINSTER,2016,1,49.210866,-122.921744
BELMONT ST,Property damage only,NEW WESTMINSTER,2016,1,49.212048,-122.920202
BLACKFORD ST,Property damage only,NEW WESTMINSTER,2016,1,49.209057,-122.916442
BOYNE ST,Property damage only,NEW WESTMINSTER,2016,1,49.18861,-122.936939
BOYNE ST,Property damage only,NEW WESTMINSTER,2016,1,49.194276,-122.942473
BRAID ST,Property damage only,NEW WESTMINSTER,2016,1,49.227421,-122.876411
BRAID ST,Property damage only,NEW WESTMINSTER,2016,1,49.230033,-122.879255
BRAID ST,Property damage only,NEW WESTMINSTER,2016,1,49.231583,-122.890467
BURNABY ST,Property damage only,NEW WESTMINSTER,2016,1,49.229973,-122.899082
CANIL AVE,Property damage only,NEW WESTMINSTER,2016,1,49.1802,-122.956206
CARNARVON ST,Property damage only,NEW WESTMINSTER,2016,1,49.201163,-122.914313
CARNARVON ST,Property damage only,NEW WESTMINSTER,2016,1,49.20223,-122.912342
CARNARVON ST,Property damage only,NEW WESTMINSTER,2016,1,49.202872,-122.911122
CARNARVON ST,Property damage only,NEW WESTMINSTER,2016,1,49.203267,-122.910384
CARNEGIE ST,Property damage only,NEW WESTMINSTER,2016,1,49.22952,-122.900524
CEDAR ST,Property damage only,NEW WESTMINSTER,2016,1,49.230285,-122.894504
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,1,49.200167,-122.917233
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,1,49.202394,-122.909371
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,1,49.204251,-122.905923
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,1,49.207287,-122.900623
COURTNEY CRES,Property damage only,NEW WESTMINSTER,2016,1,49.225809,-122.912463
CUMBERLAND ST,Property damage only,NEW WESTMINSTER,2016,1,49.220589,-122.901621
CUNNINGHAM ST,Property damage only,NEW WESTMINSTER,2016,1,49.204842,-122.911114
DIXON ST,Property damage only,NEW WESTMINSTER,2016,1,49.22174,-122.903451
E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,1,49.215668,-122.894118
E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,1,49.225302,-122.892896
E SIXTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.223419,-122.903045
EDINBURGH ST,Property damage only,NEW WESTMINSTER,2016,1,49.213964,-122.930012
EDWORTHY WAY,Property damage only,NEW WESTMINSTER,2016,1,49.223914,-122.886128
EIGHTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.201669,-122.912058
EIGHTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.203257,-122.914038
EWEN AVE,Property damage only,NEW WESTMINSTER,2016,1,49.185999,-122.947316
EWEN AVE,Property damage only,NEW WESTMINSTER,2016,1,49.192858,-122.930851
FIFTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.215927,-122.921685
FOURTEENTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.202752,-122.929568
FRANCIS WAY,Property damage only,NEW WESTMINSTER,2016,1,49.215704,-122.899929
GIFFORD ST,Property damage only,NEW WESTMINSTER,2016,1,49.186314,-122.953497
GINGER DR,Property damage only,NEW WESTMINSTER,2016,1,49.217882,-122.905075
GLENBROOK DR,Property damage only,NEW WESTMINSTER,2016,1,49.219758,-122.902087
KAMLOOPS ST,Property damage only,NEW WESTMINSTER,2016,1,49.203943,-122.929602
KING GEORGE BLVD,Property damage only,NEW WESTMINSTER,2016,1,49.208292,-122.896079
KNOX ST,Property damage only,NEW WESTMINSTER,2016,1,49.228477,-122.893512
LAGUNA CRT,Property damage only,NEW WESTMINSTER,2016,1,49.199683,-122.922824
LONDON ST,Property damage only,NEW WESTMINSTER,2016,1,49.203241,-122.953534
LONDON ST,Property damage only,NEW WESTMINSTER,2016,1,49.205643,-122.950002
LONDON ST,Property damage only,NEW WESTMINSTER,2016,1,49.209647,-122.942564
MASSEY ST,Property damage only,NEW WESTMINSTER,2016,1,49.226751,-122.906775
MCBRIDE BLVD,Property damage only,NEW WESTMINSTER,2016,1,49.222938,-122.912555
MCPHADEN ST,Property damage only,NEW WESTMINSTER,2016,1,49.203585,-122.926721
MINER ST,Property damage only,NEW WESTMINSTER,2016,1,49.218955,-122.897189
NINTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.202817,-122.956303
NINTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.206197,-122.920517
OSBORNE AVE,Property damage only,NEW WESTMINSTER,2016,1,49.218974,-122.92027
PEMBINA ST,Property damage only,NEW WESTMINSTER,2016,1,49.187376,-122.934039
PEMBINA ST,Property damage only,NEW WESTMINSTER,2016,1,49.191928,-122.938466
PHILLIPS ST,Property damage only,NEW WESTMINSTER,2016,1,49.181211,-122.956386
QUAYSIDE DR,Property damage only,NEW WESTMINSTER,2016,1,49.198967,-122.917127
QUEENS AVE,Property damage only,NEW WESTMINSTER,2016,1,49.204691,-122.917189
RICHMOND ST,Property damage only,NEW WESTMINSTER,2016,1,49.219613,-122.897167
ROYAL AVE,Property damage only,NEW WESTMINSTER,2016,1,49.202867,-122.915958
ROYAL AVE,Property damage only,NEW WESTMINSTER,2016,1,49.204505,-122.913269
ROYAL AVE,Property damage only,NEW WESTMINSTER,2016,1,49.206338,-122.909608
ROYAL AVE,Property damage only,NEW WESTMINSTER,2016,1,49.206427,-122.909717
ROYAL AVE,Property damage only,NEW WESTMINSTER,2016,1,49.208331,-122.906198
ROYAL AVE,Property damage only,NEW WESTMINSTER,2016,1,49.211922,-122.89925
SALTER ST,Property damage only,NEW WESTMINSTER,2016,1,49.188589,-122.932827
SALTER ST,Property damage only,NEW WESTMINSTER,2016,1,49.192256,-122.925567
SEVENTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.201066,-122.947631
SEVENTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.205191,-122.939198
SEVENTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.219209,-122.913212
SIXTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.203212,-122.938762
SIXTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.211762,-122.922941
SIXTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.219119,-122.909247
SIXTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.204662,-122.909648
SIXTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.209853,-122.916147
SIXTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.212124,-122.91901
SIXTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.212813,-122.919891
SIXTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.21486,-122.922455
STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2016,1,49.200601,-122.92179
TENTH AVE,Property damage only,NEW WESTMINSTER,2016,1,49.211958,-122.940559
TENTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.200802,-122.915804
TENTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.206496,-122.922964
TENTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.209435,-122.926646
THIRD AVE,Property damage only,NEW WESTMINSTER,2016,1,49.212751,-122.907179
TWELFTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.205858,-122.928328
TWELFTH ST,Property damage only,NEW WESTMINSTER,2016,1,49.212886,-122.937167
WILSON ST,Property damage only,NEW WESTMINSTER,2016,1,49.232213,-122.887539
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,2,49.204763,-122.904973
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2016,2,49.208694,-122.89917
EIGHTH AVE,Property damage only,NEW WESTMINSTER,2016,2,49.221856,-122.912995
FADER ST,Property damage only,NEW WESTMINSTER,2016,2,49.230622,-122.890176
FOURTEENTH ST,Property damage only,NEW WESTMINSTER,2016,2,49.208636,-122.937015
MCBRIDE BLVD,Property damage only,NEW WESTMINSTER,2016,2,49.223587,-122.913851
ROYAL AVE,Property damage only,NEW WESTMINSTER,2016,2,49.204254,-122.913461
WILSON ST,Property damage only,NEW WESTMINSTER,2016,2,49.228736,-122.887615
BOYD ST,Property damage only,NEW WESTMINSTER,2016,3,49.190637,-122.94719
PRINCESS ST,Property damage only,NEW WESTMINSTER,2016,3,49.212832,-122.923025
ROSS DR,Property damage only,NEW WESTMINSTER,2016,3,49.214564,-122.900353
ALBERTA ST,Property damage only,NEW WESTMINSTER,2017,1,49.223704,-122.89723
BEGBIE ST,Property damage only,NEW WESTMINSTER,2017,1,49.202488,-122.911175
BRAID ST,Property damage only,NEW WESTMINSTER,2017,1,49.231583,-122.890467
BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2017,1,49.227074,-122.887469
BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2017,1,49.229721,-122.884643
CARNARVON ST,Property damage only,NEW WESTMINSTER,2017,1,49.201163,-122.914313
CHURCHILL AVE,Property damage only,NEW WESTMINSTER,2017,1,49.228634,-122.905114
COLBORNE ST,Property damage only,NEW WESTMINSTER,2017,1,49.222336,-122.915229
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.200167,-122.917233
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.200454,-122.912955
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.201356,-122.91129
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.202949,-122.908341
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.204251,-122.905923
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.204763,-122.904973
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.205695,-122.903152
COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.207287,-122.900623
DAWE ST,Property damage only,NEW WESTMINSTER,2017,1,49.181679,-122.953512
DUBLIN ST,Property damage only,NEW WESTMINSTER,2017,1,49.214681,-122.930925
DURHAM ST,Property damage only,NEW WESTMINSTER,2017,1,49.217626,-122.918571
E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.222689,-122.892962
E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.22717,-122.892854
E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,1,49.230934,-122.892741
E TENTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.228031,-122.910732
EDINBURGH ST,Property damage only,NEW WESTMINSTER,2017,1,49.204173,-122.94816
EIGHTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.215009,-122.925783
EIGHTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.216514,-122.922983
EIGHTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.219911,-122.916711
EIGHTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.202301,-122.912849
EWEN AVE,Property damage only,NEW WESTMINSTER,2017,1,49.186684,-122.945672
FIFTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.215654,-122.911321
FIFTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.215927,-122.921685
FOURTEENTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.202752,-122.929568
FRANCIS WAY,Property damage only,NEW WESTMINSTER,2017,1,49.214874,-122.898292
FRANCIS WAY,Property damage only,NEW WESTMINSTER,2017,1,49.215704,-122.899929
GARFIELD ST,Property damage only,NEW WESTMINSTER,2017,1,49.232342,-122.895889
GIFFORD ST,Property damage only,NEW WESTMINSTER,2017,1,49.186314,-122.953497
GINGER DR,Property damage only,NEW WESTMINSTER,2017,1,49.217882,-122.905075
HAMPTON ST,Property damage only,NEW WESTMINSTER,2017,1,49.184877,-122.947155
JAMIESON CRT,Property damage only,NEW WESTMINSTER,2017,1,49.215974,-122.89581
JENSEN ST,Property damage only,NEW WESTMINSTER,2017,1,49.193935,-122.925154
KNOX ST,Property damage only,NEW WESTMINSTER,2017,1,49.228481,-122.89493
MCBRIDE BLVD,Property damage only,NEW WESTMINSTER,2017,1,49.211663,-122.898381
MCBRIDE BLVD,Property damage only,NEW WESTMINSTER,2017,1,49.222938,-122.912555
MOODY ST,Property damage only,NEW WESTMINSTER,2017,1,49.202482,-122.915485
NELSONS CRES,Property damage only,NEW WESTMINSTER,2017,1,49.223803,-122.89198
PINE ST,Property damage only,NEW WESTMINSTER,2017,1,49.211218,-122.912413
PRINCESS ST,Property damage only,NEW WESTMINSTER,2017,1,49.212832,-122.923025
QUAYSIDE DR,Property damage only,NEW WESTMINSTER,2017,1,49.19928,-122.921044
REGINA ST,Property damage only,NEW WESTMINSTER,2017,1,49.215212,-122.914343
ROUSSEAU ST,Property damage only,NEW WESTMINSTER,2017,1,49.228855,-122.886353
ROYAL AVE,Property damage only,NEW WESTMINSTER,2017,1,49.210529,-122.901763
SALTER ST,Property damage only,NEW WESTMINSTER,2017,1,49.18407,-122.94374
SALTER ST,Property damage only,NEW WESTMINSTER,2017,1,49.191777,-122.926348
SECOND ST,Property damage only,NEW WESTMINSTER,2017,1,49.216199,-122.913617
SECOND ST,Property damage only,NEW WESTMINSTER,2017,1,49.219002,-122.91721
SEVENTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.21685,-122.917586
SIXTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.218454,-122.910489
SIXTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.204662,-122.909648
SIXTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.212124,-122.91901
SUZUKI ST,Property damage only,NEW WESTMINSTER,2017,1,49.182057,-122.95188
TENTH AVE,Property damage only,NEW WESTMINSTER,2017,1,49.223819,-122.918533
TENTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.20319,-122.918795
TENTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.210579,-122.928092
THIRD AVE,Property damage only,NEW WESTMINSTER,2017,1,49.208283,-122.915462
THIRD AVE,Property damage only,NEW WESTMINSTER,2017,1,49.212751,-122.907179
THIRD ST,Property damage only,NEW WESTMINSTER,2017,1,49.212597,-122.912857
TWELFTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.200932,-122.922232
TWELFTH ST,Property damage only,NEW WESTMINSTER,2017,1,49.212886,-122.937167
VULCAN ST,Property damage only,NEW WESTMINSTER,2017,1,49.229907,-122.880418
WOOD ST,Property damage only,NEW WESTMINSTER,2017,1,49.188114,-122.938133
AGNES ST,Property damage only,NEW WESTMINSTER,2017,2,49.205543,-122.908627
AGNES ST,Property damage only,NEW WESTMINSTER,2017,2,49.209944,-122.900408
CUMBERLAND ST,Property damage only,NEW WESTMINSTER,2017,2,49.223919,-122.908003
QUAYSIDE DR,Property damage only,NEW WESTMINSTER,2017,2,49.200372,-122.914185
SIMPSON ST,Property damage only,NEW WESTMINSTER,2017,2,49.224642,-122.895793
SIXTH ST,Property damage only,NEW WESTMINSTER,2017,3,49.212813,-122.919891
BRAID ST,Property damage only,NEW WESTMINSTER,2017,4,49.230825,-122.881148
AGNES ST,Property damage only,NEW WESTMINSTER,2018,1,49.208327,-122.903429
ALLISON PL,Property damage only,NEW WESTMINSTER,2018,1,49.222434,-122.904469
ASH ST,Property damage only,NEW WESTMINSTER,2018,1,49.206517,-122.916287
ASH ST,Property damage only,NEW WESTMINSTER,2018,1,49.210866,-122.921744
BLACKFORD ST,Property damage only,NEW WESTMINSTER,2018,1,49.209057,-122.916442
BOUNDARY RD,Property damage only,NEW WESTMINSTER,2018,1,49.182522,-122.957255
BOUNDARY RD,Property damage only,NEW WESTMINSTER,2018,1,49.185107,-122.957234
BRAID ST,Property damage only,NEW WESTMINSTER,2018,1,49.22896,-122.877007
BRAID ST,Property damage only,NEW WESTMINSTER,2018,1,49.230825,-122.881148
BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2018,1,49.227074,-122.887469
BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2018,1,49.229721,-122.884643
CARNARVON ST,Property damage only,NEW WESTMINSTER,2018,1,49.204762,-122.907631
CARNARVON ST,Property damage only,NEW WESTMINSTER,2018,1,49.205622,-122.906043
CARNARVON ST,Property damage only,NEW WESTMINSTER,2018,1,49.206177,-122.90497
